id,homeTeam,homeTeamImage,awayTeam,awayTeamImage,scoreHome,scoreAway,pointsHome,pointsAway,referee,stadium,capacity,public,date,time,country,round
UwqCezy1,Ponte Preta,https://static.flashscore.com/res/image/data/UVeNVSBr-4S2Tm4eJ.png,Chapecoense,https://static.flashscore.com/res/image/data/v9EKoUeM-ALatFnbP.png,1,0,3,0,P. C. Zanovelli (Bra),Moisés Lucarelli (Campinas),17728,4281.0,06/08/2023,15:30,BRASIL,SÉRIE B - RODADA 22
M702GyDQ,Sport,https://static.flashscore.com/res/image/data/O0aua6ZA-G2OQQubE.png,Novorizontino,https://static.flashscore.com/res/image/data/nuFzysBr-vFrLaFel.png,1,0,3,0,Pereira Sampiao S. (Bra),Estádio Adelmar da Costa Carvalho (Recife),26418,23173.0,05/08/2023,18:00,BRASIL,SÉRIE B - RODADA 22
lIps9g50,CRB,https://static.flashscore.com/res/image/data/QuqDEgh5-8z8OC8Ik.png,Botafogo-SP,https://static.flashscore.com/res/image/data/lduff8Ca-jF5yTdXD.png,0,0,1,1,Marielson Alves Silva (Bra),Estádio Rei Pelé (Maceió),19105,7963.0,05/08/2023,17:00,BRASIL,SÉRIE B - RODADA 22
lf2fIcrE,Ituano,https://static.flashscore.com/res/image/data/8xrvrrCa-GKJk5gu7.png,Guarani,https://static.flashscore.com/res/image/data/nVW3uzAr-bXbOazea.png,1,1,1,1,Klein R. (Bra),Estádio Novelli Júnior (Itu),18560,2542.0,05/08/2023,17:00,BRASIL,SÉRIE B - RODADA 22
2isKgE5D,Avaí,https://static.flashscore.com/res/image/data/tGpYsdYg-2LNvhL4k.png,Criciúma,https://static.flashscore.com/res/image/data/rD23Eng5-no5LkQQ6.png,1,0,3,0,Flávio Rodrigues de Souza (Bra),Ressacada (Florianópolis),17800,11127.0,05/08/2023,15:30,BRASIL,SÉRIE B - RODADA 22
Sp1bHHcK,Mirassol,https://static.flashscore.com/res/image/data/SUmYTyAr-xxPxlUp4.png,Sampaio Corrêa,https://static.flashscore.com/res/image/data/KMTdZsxS-6NoYJwvQ.png,0,0,1,1,Caetano T. (Bra),Estádio José Maria de Campos Maia (Mirassol),15000,2126.0,04/08/2023,21:30,BRASIL,SÉRIE B - RODADA 22
phlSeqVq,Guarani,https://static.flashscore.com/res/image/data/nVW3uzAr-bXbOazea.png,Ceará,https://static.flashscore.com/res/image/data/lO0NK6f5-d29WsioJ.png,0,0,1,1,Padovani Andrade D. J. (Bra),Estádio Brinco de Ouro (Campinas),29130,10443.0,02/08/2023,21:30,BRASIL,SÉRIE B - RODADA 21
fLjabxir,Juventude,https://static.flashscore.com/res/image/data/CA0V6qXg-8r8ETTNO.png,Novorizontino,https://static.flashscore.com/res/image/data/nuFzysBr-vFrLaFel.png,1,0,3,0,L. Silveira (Bra),Estadio Alfredo Jaconi (Caxias do Sul),19924,3976.0,02/08/2023,21:30,BRASIL,SÉRIE B - RODADA 21
YBk3cd6l,Londrina,https://static.flashscore.com/res/image/data/ADUlTugl-dAibSIqE.png,Chapecoense,https://static.flashscore.com/res/image/data/v9EKoUeM-ALatFnbP.png,1,1,1,1,de Almeida Andrade E. R. (Bra),Estádio do Café (Londrina),36056,848.0,02/08/2023,21:30,BRASIL,SÉRIE B - RODADA 21
2TrXf3pj,Vila Nova,https://static.flashscore.com/res/image/data/GMMaJNh5-nRWjgPsO.png,Sport,https://static.flashscore.com/res/image/data/O0aua6ZA-G2OQQubE.png,0,1,0,3,Luiz Flávio (Bra),Estádio Onésio Brasileiro Alvarenga (Goiânia),11788,7250.0,02/08/2023,21:30,BRASIL,SÉRIE B - RODADA 21
lMORGp79,Vitória,https://static.flashscore.com/res/image/data/EglYBtxS-4S2Tm4eJ.png,ABC,https://static.flashscore.com/res/image/data/UFTNwjYA-no5LkQQ6.png,2,0,3,0,Correia B. (Bra),Barradão (Salvador),34535,12278.0,02/08/2023,21:30,BRASIL,SÉRIE B - RODADA 21
tKsyfNad,Criciúma,https://static.flashscore.com/res/image/data/rD23Eng5-no5LkQQ6.png,Ponte Preta,https://static.flashscore.com/res/image/data/UVeNVSBr-4S2Tm4eJ.png,2,1,3,0,Marcelo de Lima (Bra),Estádio Heriberto Hülse (Criciúma),19300,11731.0,02/08/2023,19:00,BRASIL,SÉRIE B - RODADA 21
fNVII6xc,Ituano,https://static.flashscore.com/res/image/data/8xrvrrCa-GKJk5gu7.png,Tombense,https://static.flashscore.com/res/image/data/UHHDSjzB-Uk2dj2zB.png,1,0,3,0,Thiago Melo (Bra),Estádio Novelli Júnior (Itu),18560,1184.0,02/08/2023,19:00,BRASIL,SÉRIE B - RODADA 21
