id,homeTeam,homeTeamImage,awayTeam,awayTeamImage,scoreHome,scoreAway,pointsHome,pointsAway,referee,stadium,capacity,public,date,time,country,round
vuLj6OQ0,Cuiabá,https://static.flashscore.com/res/image/data/COoi5ag5-6FedhD0P.png,Grêmio,https://static.flashscore.com/res/image/data/QPdJscAr-tQsU6dGl.png,1,3,0,3,,,,,10/08/2024,19:00,BRASIL,BRASILEIRÃO BETANO - RODADA 22
S4Hn74Bf,Fortaleza,https://static.flashscore.com/res/image/data/ObufU2YA-8r8ETTNO.png,Criciúma,https://static.flashscore.com/res/image/data/rD23Eng5-no5LkQQ6.png,1,0,3,0,Goncalves K. (Bra),Castelão (Fortaleza),60326.0,40311.0,10/08/2024,16:00,BRASIL,BRASILEIRÃO BETANO - RODADA 22
QgAI3V42,Cruzeiro,https://static.flashscore.com/res/image/data/lCWrxmg5-SjJmyx86.png,Fortaleza,https://static.flashscore.com/res/image/data/ObufU2YA-8r8ETTNO.png,1,2,0,3,A. Gomes Stefano (Bra),Estádio Kléber Andrade (Cariacica),21152.0,,05/08/2024,21:00,BRASIL,BRASILEIRÃO BETANO - RODADA 21
CjMzunS1,Internacional,https://static.flashscore.com/res/image/data/4EdoEoil-ALgHCh57.png,Palmeiras,https://static.flashscore.com/res/image/data/xCtpyPHG-ALgHCh57.png,1,1,1,1,Wagner do Nascimento (Bra),Estádio José Pinheiro Borda (Porto Alegre),50600.0,17643.0,04/08/2024,17:00,BRASIL,BRASILEIRÃO BETANO - RODADA 21
EJr6fRRl,Athletico-PR,https://static.flashscore.com/res/image/data/SdnmINcM-QaMaOfUh.png,Grêmio,https://static.flashscore.com/res/image/data/QPdJscAr-tQsU6dGl.png,0,2,0,3,,,,,04/08/2024,16:00,BRASIL,BRASILEIRÃO BETANO - RODADA 21
fZ1Zam4R,Corinthians,https://static.flashscore.com/res/image/data/lY91WW9r-Sv3m8l2G.png,Juventude,https://static.flashscore.com/res/image/data/CA0V6qXg-8r8ETTNO.png,1,1,1,1,L. Torezin (Bra),Neo Química Arena (São Paulo),49205.0,43947.0,04/08/2024,16:00,BRASIL,BRASILEIRÃO BETANO - RODADA 21
ML3R19ZE,Fluminense,https://static.flashscore.com/res/image/data/WlxJgSdM-WUfDDYk1.png,Bahia,https://static.flashscore.com/res/image/data/f5V5z1Cr-dKUmd286.png,1,0,3,0,Lacerda D. (Bra),Maracanã (Rio de Janeiro),78838.0,46973.0,04/08/2024,16:00,BRASIL,BRASILEIRÃO BETANO - RODADA 21
Wfg1e7Cr,São Paulo,https://static.flashscore.com/res/image/data/YgK3qNCa-UPn7aGHL.png,Flamengo,https://static.flashscore.com/res/image/data/ADvIaiZA-2R2JjDQC.png,1,0,3,0,Klein R. (Bra),Estádio do MorumBIS (São Paulo),77011.0,58065.0,03/08/2024,21:30,BRASIL,BRASILEIRÃO BETANO - RODADA 21
hAsAgose,Atlético-GO,https://static.flashscore.com/res/image/data/WGHITlhl-8f6Hj6B0.png,Botafogo,https://static.flashscore.com/res/image/data/jBDSUABr-rJBthgZj.png,1,4,0,3,,,,,03/08/2024,20:00,BRASIL,BRASILEIRÃO BETANO - RODADA 21
nodDh5d1,Criciúma,https://static.flashscore.com/res/image/data/rD23Eng5-no5LkQQ6.png,Atlético-MG,https://static.flashscore.com/res/image/data/WbSJHDh5-pCk2vaSD.png,2,1,3,0,J. Pinheiro (Bra),Estádio Heriberto Hülse (Criciúma),19300.0,15642.0,03/08/2024,20:00,BRASIL,BRASILEIRÃO BETANO - RODADA 21
0C2V0TlL,Vasco,https://static.flashscore.com/res/image/data/d2irXNjl-bam8o1Nj.png,Red Bull Bragantino,https://static.flashscore.com/res/image/data/llnonZDa-UkMF8Udb.png,2,2,1,1,Bauermann G. (Bra),São Januário (Rio de Janeiro),21880.0,17330.0,03/08/2024,19:00,BRASIL,BRASILEIRÃO BETANO - RODADA 21
4p9M2kK8,Vitória,https://static.flashscore.com/res/image/data/EglYBtxS-4S2Tm4eJ.png,Cuiabá,https://static.flashscore.com/res/image/data/COoi5ag5-6FedhD0P.png,1,0,3,0,Vitor Gobi J. (Bra),Barradão (Salvador),34535.0,26715.0,03/08/2024,16:00,BRASIL,BRASILEIRÃO BETANO - RODADA 21
vwnyihLd,Atlético-MG,https://static.flashscore.com/res/image/data/WbSJHDh5-pCk2vaSD.png,Corinthians,https://static.flashscore.com/res/image/data/lY91WW9r-Sv3m8l2G.png,2,1,3,0,B. Arleu (Bra),Arena MRV (Belo Horizonte),47465.0,44048.0,28/07/2024,19:00,BRASIL,BRASILEIRÃO BETANO - RODADA 20
IiTRt8ck,Cuiabá,https://static.flashscore.com/res/image/data/COoi5ag5-6FedhD0P.png,Athletico-PR,https://static.flashscore.com/res/image/data/SdnmINcM-QaMaOfUh.png,1,2,0,3,J. Ferreira (Bra),Arena Pantanal (Cuiabá),44000.0,4452.0,28/07/2024,19:00,BRASIL,BRASILEIRÃO BETANO - RODADA 20
xIg2r0Hd,Grêmio,https://static.flashscore.com/res/image/data/QPdJscAr-tQsU6dGl.png,Vasco,https://static.flashscore.com/res/image/data/d2irXNjl-bam8o1Nj.png,1,0,3,0,P. C. Zanovelli (Bra),Arena Condá (Chapecó),20089.0,17621.0,28/07/2024,19:00,BRASIL,BRASILEIRÃO BETANO - RODADA 20
CjpqkWk9,Flamengo,https://static.flashscore.com/res/image/data/ADvIaiZA-2R2JjDQC.png,Atlético-GO,https://static.flashscore.com/res/image/data/WGHITlhl-8f6Hj6B0.png,2,0,3,0,Bauermann G. (Bra),Maracanã (Rio de Janeiro),78838.0,61883.0,28/07/2024,16:00,BRASIL,BRASILEIRÃO BETANO - RODADA 20
n9xdnUZR,Red Bull Bragantino,https://static.flashscore.com/res/image/data/llnonZDa-UkMF8Udb.png,Fluminense,https://static.flashscore.com/res/image/data/WlxJgSdM-WUfDDYk1.png,0,1,0,3,L. Torezin (Bra),Estádio Nabi Abi Chedid (Bragança Paulista),15010.0,7304.0,28/07/2024,11:00,BRASIL,BRASILEIRÃO BETANO - RODADA 20
Qglmlj5F,Botafogo,https://static.flashscore.com/res/image/data/jBDSUABr-rJBthgZj.png,Cruzeiro,https://static.flashscore.com/res/image/data/lCWrxmg5-SjJmyx86.png,0,3,0,3,Wilton Sampaio (Bra),Estádio Olímpico Nilton Santos (Rio de Janeiro),46931.0,19349.0,27/07/2024,21:30,BRASIL,BRASILEIRÃO BETANO - RODADA 20
